Date, Month, Day Of Week, Departure Time, Arrival Time, Flight Info, Destination, Airline Info, Holiday
2024-05-10,5,5,6:00,7:25,AA 2770,Dallas,American Airlines, 0
2024-05-10,5,5,6:00,7:25,AA 2770,Dallas,American Airlines, 0
2024-05-10,5,5,6:00,7:25,AA 2770,Dallas,American Airlines, 0
2024-05-10,5,5,6:00,7:25,AA 2770,Dallas,American Airlines, 0
2024-05-10,5,5,6:00,7:25,AA 2770,Dallas,American Airlines, 0
2024-05-10,5,5,6:00,7:25,AA 2770,Dallas,American Airlines, 0
2024-05-10,5,5,6:00,7:25,AA 2770,Dallas,American Airlines, 0
2024-05-10,5,5,6:00,7:25,AA 2770,Dallas,American Airlines, 0
2024-05-10,5,5,6:00,7:25,AA 2770,Dallas,American Airlines, 0
2024-05-10,5,5,6:00,7:25,AA 2770,Dallas,American Airlines, 0
2024-05-10,5,5,6:00,7:25,AA 2770,Dallas,American Airlines, 0
2024-05-10,5,5,6:00,7:25,AA 2770,Dallas,American Airlines, 0
2024-05-10,5,5,6:00,7:25,AA 2770,Dallas,American Airlines, 0
2024-05-10,5,5,6:00,7:25,AA 2770,Dallas,American Airlines, 0
2024-05-10,5,5,6:00,7:25,AA 2770,Dallas,American Airlines, 0
2024-05-10,5,5,6:00,7:25,AA 2770,Dallas,American Airlines, 0
2024-05-10,5,5,6:00,7:25,AA 2770,Dallas,American Airlines, 0
2024-05-10,5,5,6:00,7:25,AA 2770,Dallas,American Airlines, 0
2024-05-10,5,5,6:00,7:25,AA 2770,Dallas,American Airlines, 0
2024-05-10,5,5,6:00,7:25,AA 2770,Dallas,American Airlines, 0
2024-05-10,5,5,6:00,7:25,AA 2770,Dallas,American Airlines, 0
2024-05-10,5,5,6:00,7:25,AA 2770,Dallas,American Airlines, 0
2024-05-10,5,5,6:00,7:25,AA 2770,Dallas,American Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,AS 6427,Dallas,Alaska Airlines, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:25,QF 3174,Dallas,Qantas, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:31,F9 1403,Houston,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:43,F9 103,Cancun,Frontier Airlines, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,AM 3018,Detroit,Aeromexico, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,DL 936,Detroit,Delta Air Lines, 0
2024-05-10,5,5,6:00,7:54,KL 5004,Detroit,KLM, 0
2024-05-10,5,5,6:00,7:54,KL 5004,Detroit,KLM, 0
2024-05-10,5,5,6:00,7:54,KL 5004,Detroit,KLM, 0
2024-05-10,5,5,6:00,7:54,KL 5004,Detroit,KLM, 0
2024-05-10,5,5,6:00,7:54,KL 5004,Detroit,KLM, 0
2024-05-10,5,5,6:00,7:54,KL 5004,Detroit,KLM, 0
2024-05-10,5,5,6:00,7:54,KL 5004,Detroit,KLM, 0
2024-05-10,5,5,6:00,7:54,KL 5004,Detroit,KLM, 0
2024-05-10,5,5,6:00,7:54,KL 5004,Detroit,KLM, 0
2024-05-10,5,5,6:00,7:54,KL 5004,Detroit,KLM, 0
2024-05-10,5,5,6:00,7:54,KL 5004,Detroit,KLM, 0
2024-05-10,5,5,6:00,7:54,KL 5004,Detroit,KLM, 0
2024-05-10,5,5,6:00,7:54,KL 5004,Detroit,KLM, 0
2024-05-10,5,5,6:00,7:54,KL 5004,Detroit,KLM, 0
2024-05-10,5,5,6:00,7:54,KL 5004,Detroit,KLM, 0
2024-05-10,5,5,6:00,7:54,KL 5004,Detroit,KLM, 0
2024-05-10,5,5,6:00,7:54,KL 5004,Detroit,KLM, 0
