Time of Scrape, Flight Zoning, MC, NC, LNC, SPOC, INTLC, Temperature, PoP, Month, Day of Week, Holiday
0.448,0.4755,0.1463,0.1176,0.0323,0.1379,0.0833,0.8259,0.0,0.5,0.7143,0.0
0.4671,0.4873,0.1463,0.0882,0.0323,0.1724,0.0833,0.8282,0.0,0.5,0.7143,0.0
0.4692,0.4885,0.1463,0.0588,0.0645,0.1724,0.0417,0.8316,0.0,0.5,0.7143,0.0
0.4713,0.4984,0.1707,0.0588,0.0323,0.2069,0.0833,0.8339,0.0,0.5,0.7143,0.0
0.4735,0.4759,0.1707,0.0294,0.0968,0.2069,0.0417,0.8339,0.0,0.5,0.7143,0.0
0.4756,0.4743,0.1463,0.0882,0.0645,0.2414,0.0833,0.8351,0.0,0.5,0.7143,0.0
0.4777,0.4802,0.1463,0.1471,0.0645,0.2759,0.0833,0.8386,0.0,0.5,0.7143,0.0
0.4798,0.4755,0.1707,0.1176,0.0645,0.3448,0.125,0.8408,0.0,0.5,0.7143,0.0
0.482,0.4727,0.1707,0.1176,0.0645,0.4483,0.0833,0.8408,0.0,0.5,0.7143,0.0
0.4841,0.4719,0.1463,0.1176,0.0645,0.4483,0.2083,0.8408,0.0,0.5,0.7143,0.0
0.4862,0.4719,0.1463,0.1176,0.3548,0.4138,0.2083,0.8432,0.0,0.5,0.7143,0.0
0.4883,0.4743,0.1707,0.1471,0.4839,0.3448,0.2917,0.8443,0.0,0.5,0.7143,0.0
0.4904,0.4818,0.2195,0.2059,0.2258,0.2069,0.25,0.8465,0.0,0.5,0.7143,0.0
0.5096,0.483,0.2195,0.2059,0.0645,0.1724,0.3333,0.8465,0.0,0.5,0.7143,0.0
0.5117,0.4877,0.2683,0.2059,0.0323,0.1724,0.3333,0.8465,0.0,0.5,0.7143,0.0
0.5138,0.4933,0.2195,0.1471,0.1613,0.069,0.4167,0.8523,0.0,0.5,0.7143,0.0
0.5159,0.5048,0.1951,0.0882,0.0323,0.069,0.3333,0.8535,0.0,0.5,0.7143,0.0
0.518,0.5127,0.1707,0.0882,0.0645,0.069,0.1667,0.8557,0.0,0.5,0.7143,0.0
0.5202,0.5249,0.1463,0.0882,0.0323,0.069,0.125,0.8569,0.0,0.5,0.7143,0.0
0.5223,0.5333,0.1463,0.1176,0.0968,0.069,0.0833,0.8592,0.0,0.5,0.7143,0.0
0.5244,0.5396,0.1463,0.0882,0.0,0.1034,0.0833,0.8592,0.0,0.5,0.7143,0.0
0.5265,0.5475,0.0976,0.0882,0.0968,0.1724,0.0833,0.8615,0.0,0.5,0.7143,0.0
0.5287,0.5519,0.0976,0.1176,0.0323,0.2069,0.125,0.8627,0.0,0.5,0.7143,0.0
0.5308,0.5432,0.0976,0.0882,0.0323,0.1724,0.1667,0.8661,0.0,0.5,0.7143,0.0
0.5329,0.5396,0.122,0.0588,0.0323,0.1379,0.125,0.8684,0.0,0.5,0.7143,0.0
0.552,0.5344,0.0732,0.0588,0.0645,0.1379,0.125,0.8684,0.0,0.5,0.7143,0.0
0.5541,0.5214,0.0488,0.1176,0.0323,0.1724,0.25,0.8707,0.0,0.5,0.7143,0.0
0.5563,0.5182,0.0488,0.0882,0.0,0.1724,0.4167,0.8718,0.0,0.5,0.7143,0.0
0.5584,0.5202,0.0732,0.0588,0.0323,0.2069,0.4583,0.8741,0.0,0.5,0.7143,0.0
0.5605,0.5273,0.0488,0.0294,0.0323,0.2069,0.4583,0.8753,0.0,0.5,0.7143,0.0
0.5626,0.5348,0.0488,0.0882,0.0323,0.2069,0.5,0.8776,0.0,0.5,0.7143,0.0
0.5648,0.5435,0.0732,0.0588,0.0323,0.3103,0.625,0.8799,0.0,0.5,0.7143,0.0
0.5669,0.5515,0.0488,0.0588,0.0323,0.3448,0.7083,0.881,0.0,0.5,0.7143,0.0
0.569,0.5554,0.0488,0.0588,0.0323,0.3448,0.6667,0.881,0.0,0.5,0.7143,0.0
0.5711,0.5665,0.0732,0.0294,0.0323,0.4483,0.5833,0.881,0.0,0.5,0.7143,0.0
0.5732,0.5673,0.1463,0.0588,0.0323,0.4138,0.6667,0.8845,0.0,0.5,0.7143,0.0
0.5754,0.5705,0.1463,0.0294,0.0323,0.3103,0.5833,0.8867,0.0,0.5,0.7143,0.0
0.5945,0.5954,0.122,0.0588,0.0323,0.2759,0.5,0.8891,0.0,0.5,0.7143,0.0
0.5966,0.5843,0.1463,0.1471,0.0968,0.2759,0.4583,0.8902,0.0,0.5,0.7143,0.0
0.5987,0.5812,0.1707,0.1471,0.0323,0.2759,0.375,0.8902,0.0,0.5,0.7143,0.0
0.6008,0.5788,0.1463,0.1471,0.0323,0.2759,0.4167,0.8924,0.0,0.5,0.7143,0.0
0.603,0.5788,0.1463,0.1765,0.0645,0.3103,0.5417,0.8924,0.0,0.5,0.7143,0.0
0.6051,0.5899,0.122,0.1765,0.0323,0.2759,0.5833,0.8937,0.0,0.5,0.7143,0.0
0.6093,0.6053,0.1463,0.1765,0.0323,0.3103,0.5417,0.8937,0.0,0.5,0.7143,0.0
0.6115,0.6176,0.1463,0.2059,0.0323,0.3103,0.625,0.8959,0.0,0.5,0.7143,0.0
0.6136,0.6267,0.1463,0.1765,0.0645,0.3103,0.6667,0.8959,0.0,0.5,0.7143,0.0
0.6157,0.6374,0.1463,0.1765,0.1613,0.2759,0.7083,0.8983,0.0,0.5,0.7143,0.0
0.6178,0.6516,0.122,0.1471,0.0645,0.2414,0.6667,0.8983,0.0,0.5,0.7143,0.0
0.6369,0.6801,0.0976,0.1471,0.0645,0.2759,0.625,0.8994,0.0,0.5,0.7143,0.0
0.6391,0.6789,0.0976,0.1765,0.129,0.3103,0.625,0.8867,0.0,0.5,0.7143,0.0
0.6412,0.6896,0.0976,0.1471,0.0968,0.2759,0.625,0.8867,0.0,0.5,0.7143,0.0
0.6433,0.6908,0.0732,0.0882,0.0323,0.2759,0.7083,0.8867,0.0,0.5,0.7143,0.0
0.6454,0.6873,0.0976,0.0882,0.129,0.2759,0.7083,0.8891,0.0,0.5,0.7143,0.0
0.6476,0.6869,0.0976,0.0882,0.4194,0.2414,0.625,0.8891,0.0,0.5,0.7143,0.0
0.6497,0.69,0.122,0.0588,0.2258,0.2069,0.5417,0.8891,0.0,0.5,0.7143,0.0
0.6518,0.6896,0.122,0.0588,0.1613,0.2069,0.5,0.8891,0.0,0.5,0.7143,0.0
0.6539,0.696,0.0732,0.0882,0.2581,0.2069,0.4583,0.8891,0.0,0.5,0.7143,0.0
0.6561,0.6936,0.0976,0.0882,0.1935,0.2069,0.4583,0.8891,0.0,0.5,0.7143,0.0
0.6582,0.6975,0.122,0.0588,0.0645,0.2069,0.5,0.8902,0.0,0.5,0.7143,0.0
0.6603,0.7003,0.0976,0.0588,0.2581,0.1724,0.4583,0.8902,0.0,0.5,0.7143,0.0
0.6794,0.6995,0.0732,0.0588,0.2903,0.1724,0.4583,0.8902,0.0,0.5,0.7143,0.0
0.6815,0.6928,0.0976,0.0588,0.1613,0.2069,0.4583,0.8902,0.0,0.5,0.7143,0.0
0.6837,0.6873,0.0976,0.0294,0.0968,0.1724,0.4583,0.8902,0.0,0.5,0.7143,0.0
0.6858,0.6865,0.0732,0.0294,0.0645,0.1379,0.4167,0.8902,0.0,0.5,0.7143,0.0
0.6879,0.6869,0.0976,0.0294,0.0323,0.1034,0.4167,0.8902,0.0,0.5,0.7143,0.0
0.69,0.6964,0.0732,0.0294,0.0645,0.069,0.375,0.8902,0.0,0.5,0.7143,0.0
0.6921,0.7019,0.0732,0.0294,0.0323,0.069,0.3333,0.8902,0.0,0.5,0.7143,0.0
0.6943,0.7035,0.0732,0.0294,0.0323,0.069,0.2917,0.881,0.0,0.5,0.7143,0.0
0.6964,0.7063,0.0732,0.0294,0.0323,0.069,0.2917,0.881,0.0,0.5,0.7143,0.0
0.6985,0.692,0.0732,0.0294,0.0645,0.069,0.2917,0.881,0.0,0.5,0.7143,0.0
0.7006,0.7126,0.0976,0.0588,0.0323,0.069,0.3333,0.881,0.0,0.5,0.7143,0.0
0.7028,0.7253,0.0488,0.0588,0.129,0.069,0.3333,0.881,0.0,0.5,0.7143,0.0
0.7219,0.7549,0.0488,0.0882,0.0323,0.0345,0.2917,0.8833,0.0,0.5,0.7143,0.0
0.724,0.7546,0.0488,0.0294,0.0323,0.069,0.2083,0.8833,0.0,0.5,0.7143,0.0
0.7261,0.7522,0.0976,0.0294,0.0,0.1034,0.2083,0.8833,0.0,0.5,0.7143,0.0
0.7282,0.7494,0.0732,0.0294,0.0,0.1034,0.1667,0.881,0.0,0.5,0.7143,0.0
0.7304,0.7435,0.0488,0.0882,0.0,0.069,0.1667,0.8799,0.0,0.5,0.7143,0.0
0.7325,0.7427,0.0488,0.0588,0.0323,0.069,0.125,0.8799,0.0,0.5,0.7143,0.0
0.7346,0.7466,0.0732,0.0588,0.0968,0.069,0.2083,0.8799,0.0,0.5,0.7143,0.0
0.7367,0.7462,0.0976,0.0588,0.1613,0.069,0.2083,0.8799,0.0,0.5,0.7143,0.0
0.7389,0.7431,0.0732,0.0588,0.2258,0.069,0.25,0.8799,0.0,0.5,0.7143,0.0
0.741,0.7439,0.0976,0.0588,0.1613,0.069,0.2083,0.8707,0.0,0.5,0.7143,0.0
0.7431,0.7589,0.0976,0.0588,0.2258,0.1034,0.125,0.8707,0.0,0.5,0.7143,0.0
0.7665,0.7854,0.122,0.2059,0.0323,0.069,0.1667,0.8741,0.0,0.5,0.7143,0.0
0.7686,0.7969,0.1463,0.2059,0.0645,0.069,0.1667,0.8741,0.0,0.5,0.7143,0.0
0.7707,0.7945,0.1951,0.2647,0.0323,0.1034,0.2083,0.8718,0.0,0.5,0.7143,0.0
0.7728,0.7933,0.2195,0.2647,0.0323,0.1034,0.2083,0.8718,0.0,0.5,0.7143,0.0
0.7749,0.8021,0.1951,0.1765,0.0645,0.069,0.2083,0.8707,0.0,0.5,0.7143,0.0
0.7771,0.806,0.2927,0.0588,0.0968,0.069,0.2917,0.8684,0.0,0.5,0.7143,0.0
0.7792,0.8167,0.3171,0.0882,0.0323,0.1034,0.3333,0.8684,0.0,0.5,0.7143,0.0
0.7813,0.8092,0.2683,0.1176,0.1935,0.1379,0.3333,0.8661,0.0,0.5,0.7143,0.0
0.7834,0.8021,0.1951,0.1765,0.2258,0.1724,0.4583,0.8649,0.0,0.5,0.7143,0.0
0.7856,0.7965,0.1707,0.1471,0.2903,0.1724,0.5417,0.8649,0.0,0.5,0.7143,0.0
0.7877,0.7989,0.1463,0.1176,0.1935,0.1379,0.4583,0.8627,0.0,0.5,0.7143,0.0
0.8068,0.8191,0.0976,0.0882,0.129,0.1724,0.5417,0.8627,0.0,0.5,0.7143,0.0
0.8089,0.8242,0.0976,0.0294,0.129,0.1724,0.625,0.8615,0.0,0.5,0.7143,0.0
0.811,0.829,0.0488,0.0588,0.0323,0.1724,0.75,0.8592,0.0,0.5,0.7143,0.0
0.8132,0.8278,0.0732,0.0294,0.0323,0.1724,0.625,0.8569,0.0,0.5,0.7143,0.0
0.8153,0.823,0.0976,0.0294,0.0323,0.1724,0.7083,0.8557,0.0,0.5,0.7143,0.0
0.8174,0.827,0.0976,0.0588,0.0323,0.1034,0.6667,0.8523,0.0,0.5,0.7143,0.0
0.8195,0.848,0.0976,0.0588,0.0323,0.069,0.75,0.85,0.0,0.5,0.7143,0.0
0.8217,0.8373,0.122,0.0588,0.0323,0.1034,0.7083,0.8408,0.0,0.5,0.7143,0.0
0.8238,0.8456,0.1707,0.0588,0.0323,0.069,0.7917,0.8386,0.0,0.5,0.7143,0.0
0.8259,0.8515,0.1463,0.0294,0.0645,0.069,0.7917,0.8386,0.0,0.5,0.7143,0.0
0.828,0.8646,0.0732,0.1176,0.0323,0.0345,0.625,0.8373,0.0,0.5,0.7143,0.0
0.8301,0.9074,0.0732,0.1765,0.0323,0.0345,0.5417,0.8351,0.0,0.5,0.7143,0.0
0.8493,0.9192,0.0976,0.1471,0.0323,0.069,0.4167,0.8339,0.0,0.5,0.7143,0.0
0.8514,0.9212,0.1707,0.0588,0.0323,0.069,0.375,0.8316,0.0,0.5,0.7143,0.0
0.8535,0.9252,0.0976,0.0588,0.0968,0.069,0.375,0.8282,0.0,0.5,0.7143,0.0
0.8556,0.9181,0.0488,0.0882,0.1613,0.069,0.3333,0.8224,0.0,0.5,0.7143,0.0
0.8577,0.9137,0.0976,0.1176,0.129,0.0345,0.3333,0.819,0.0,0.5,0.7143,0.0
0.8599,0.9062,0.1463,0.0588,0.0323,0.0345,0.2917,0.8156,0.0,0.5,0.7143,0.0
0.862,0.8888,0.1707,0.0294,0.0,0.0345,0.2083,0.8109,0.0,0.5,0.7143,0.0
0.8641,0.8848,0.122,0.0294,0.0323,0.0345,0.1667,0.8076,0.0,0.5,0.7143,0.0
0.8662,0.8828,0.1463,0.0882,0.0,0.0345,0.2083,0.8006,0.0,0.5,0.7143,0.0
0.8684,0.8725,0.2195,0.0588,0.0645,0.0345,0.2917,0.7972,0.0,0.5,0.7143,0.0
0.8705,0.863,0.1707,0.0588,0.0323,0.0345,0.25,0.7927,0.0,0.5,0.7143,0.0
0.8726,0.8373,0.0732,0.0588,0.0,0.0345,0.4167,0.7892,0.0,0.5,0.7143,0.0
0.8917,0.0,0.0244,0.1176,0.0323,0.0345,0.6667,0.7857,0.0,0.5,0.7143,0.0
0.8938,0.7882,0.0732,0.1765,0.0968,0.0345,0.5833,0.7857,0.0,0.5,0.7143,0.0
0.896,0.7747,0.0976,0.1765,0.0323,0.0345,0.6667,0.7822,0.0,0.5,0.7143,0.0
0.8981,0.7668,0.0732,0.1176,0.0968,0.0,0.7083,0.78,0.0,0.5,0.7143,0.0
0.9002,0.7668,0.0976,0.0588,0.0323,0.0,0.625,0.7789,0.0,0.5,0.7143,0.0
0.9023,0.7577,0.122,0.0294,0.0323,0.0345,0.625,0.7765,0.0,0.5,0.7143,0.0
0.9045,0.7482,0.0976,0.0294,0.0323,0.0345,0.6667,0.7697,0.0,0.5,0.7143,0.0
0.9066,0.7407,0.0244,0.0588,0.0323,0.0,0.5417,0.7673,0.0,0.5,0.7143,0.0
0.9087,0.7379,0.0976,0.0294,0.0645,0.0,0.375,0.765,0.0,0.5,0.7143,0.0
0.9108,0.7284,0.0488,0.0294,0.0645,0.0,0.2083,0.7639,0.0,0.5,0.7143,0.0
0.913,0.7221,0.0244,0.0882,0.0645,0.0345,0.1667,0.7616,0.0,0.5,0.7143,0.0
0.9151,0.7142,0.0244,0.0294,0.0323,0.0345,0.125,0.7582,0.0,0.5,0.7143,0.0
0.9342,0.7035,0.1951,0.0294,0.0323,0.0345,0.0417,0.7559,0.0,0.5,0.7143,0.0
0.9363,0.6999,0.1463,0.0,0.0645,0.0,0.1667,0.7547,0.0,0.5,0.7143,0.0
0.9384,0.6952,0.2195,0.0,0.0,0.0,0.0833,0.7524,0.0,0.5,0.7143,0.0
0.9406,0.6924,0.2195,0.0,0.0645,0.0,0.0417,0.7513,0.0,0.5,0.7143,0.0
0.9427,0.692,0.2683,0.0,0.0323,0.0,0.0417,0.749,0.0,0.5,0.7143,0.0
0.9448,0.6892,0.1707,0.0,0.0323,0.0,0.0417,0.7467,0.0,0.5,0.7143,0.0
0.9469,0.6746,0.0976,0.0,0.0323,0.0,0.0417,0.7455,0.0,0.5,0.7143,0.0
0.949,0.6607,0.0244,0.0,0.0323,0.0,0.0417,0.7433,0.0,0.5,0.7143,0.0
0.9512,0.6508,0.0244,0.0,0.0323,0.0,0.0417,0.7433,0.0,0.5,0.7143,0.0
0.9533,0.6465,0.0244,0.0,0.0323,0.0,0.0417,0.7398,0.0,0.5,0.7143,0.0
0.9554,0.6267,0.0244,0.0,0.0323,0.0,0.0,0.742,0.0,0.5,0.7143,0.0
0.9575,0.6037,0.0976,0.0,0.0,0.0,0.0833,0.7398,0.0,0.5,0.7143,0.0
0.9766,0.5689,0.0488,0.0,0.0323,0.0,0.0417,0.7376,0.0,0.5,0.7143,0.0
0.9788,0.5562,0.0244,0.0,0.0323,0.0,0.0417,0.7363,0.0,0.5,0.7143,0.0
0.9809,0.5435,0.0244,0.0,0.0323,0.0,0.0833,0.7341,0.0,0.5,0.7143,0.0
0.983,0.5396,0.0244,0.0,0.0323,0.0345,0.0417,0.733,0.0,0.5,0.7143,0.0
0.9851,0.5348,0.0488,0.0,0.0323,0.0345,0.0833,0.7306,0.0,0.5,0.7143,0.0
0.9873,0.5297,0.0244,0.0,0.0323,0.0345,0.0833,0.7284,0.0,0.5,0.7143,0.0
0.9894,0.5241,0.0488,0.0,0.0323,0.0,0.0417,0.7271,0.0,0.5,0.7143,0.0
0.9915,0.5067,0.0488,0.0,0.0,0.0,0.0833,0.7271,0.0,0.5,0.7143,0.0
0.9936,0.5067,0.0244,0.0,0.0323,0.0,0.0833,0.7249,0.0,0.5,0.7143,0.0
0.9958,0.5044,0.0488,0.0,0.0323,0.0,0.0833,0.7238,0.0,0.5,0.7143,0.0
0.9979,0.485,0.0244,0.0,0.0323,0.0,0.125,0.7214,0.0,0.5,0.7143,0.0
1.0,0.4766,0.0488,0.0,0.0323,0.0,0.0,0.7191,0.0,0.5,0.7143,0.0
0.0042,0.4181,0.0244,0.0,0.0323,0.0345,0.0,0.7065,0.0,0.5,0.8571,0.0
0.0064,0.3939,0.0244,0.0294,0.0323,0.0,0.0,0.7065,0.0,0.5,0.8571,0.0
0.0085,0.386,0.0488,0.0294,0.0323,0.0,0.0,0.7031,0.0,0.5,0.8571,0.0
0.0106,0.3666,0.0488,0.0294,0.0323,0.0,0.0,0.7031,0.0,0.5,0.8571,0.0
0.0127,0.3428,0.0,0.0294,0.0323,0.0,0.0,0.7008,0.0,0.5,0.8571,0.0
0.0149,0.3207,0.0,0.0294,0.0323,0.0,0.0,0.6996,0.0,0.5,0.8571,0.0
0.017,0.3151,0.0244,0.0294,0.0323,0.0,0.0,0.6996,0.0,0.5,0.8571,0.0
0.0191,0.3151,0.0244,0.0294,0.0323,0.0,0.0,0.6973,0.0,0.5,0.8571,0.0
0.0212,0.3064,0.0244,0.0294,0.0323,0.0,0.0,0.6961,0.0,0.5,0.8571,0.0
0.0234,0.3009,0.0488,0.0294,0.0323,0.0,0.0,0.6961,0.0,0.5,0.8571,0.0
0.0425,0.2799,0.0976,0.0294,0.0323,0.0,0.0,0.6939,0.0,0.5,0.8571,0.0
0.0446,0.2684,0.122,0.0294,0.0323,0.0,0.0,0.6882,0.0,0.5,0.8571,0.0
0.0467,0.2629,0.0732,0.0294,0.0323,0.0,0.0,0.687,0.0,0.5,0.8571,0.0
0.0488,0.2514,0.0976,0.0294,0.0323,0.0,0.0,0.6847,0.0,0.5,0.8571,0.0
0.051,0.2486,0.0732,0.0294,0.0323,0.0,0.0,0.6824,0.0,0.5,0.8571,0.0
0.0531,0.2454,0.0244,0.0294,0.0323,0.0,0.0417,0.6824,0.0,0.5,0.8571,0.0
0.0552,0.2173,0.0244,0.0294,0.0323,0.0,0.0417,0.6824,0.0,0.5,0.8571,0.0
0.0573,0.1936,0.0244,0.0294,0.0323,0.0,0.0,0.6812,0.0,0.5,0.8571,0.0
0.0594,0.1766,0.0488,0.0294,0.0323,0.0,0.0833,0.679,0.0,0.5,0.8571,0.0
0.0616,0.1568,0.0244,0.0294,0.0323,0.0,0.0417,0.6779,0.0,0.5,0.8571,0.0
0.0637,0.1405,0.0976,0.0294,0.0323,0.0,0.0,0.6755,0.0,0.5,0.8571,0.0
0.0658,0.1112,0.0976,0.0294,0.0323,0.0,0.0417,0.6732,0.0,0.5,0.8571,0.0
0.0849,0.0637,0.0244,0.0294,0.0323,0.0,0.0,0.672,0.0,0.5,0.8571,0.0
0.087,0.0507,0.0244,0.0294,0.0323,0.0,0.0,0.672,0.0,0.5,0.8571,0.0
0.0892,0.0325,0.0244,0.0294,0.0323,0.0,0.0,0.6698,0.0,0.5,0.8571,0.0
0.0913,0.0277,0.0976,0.0294,0.0323,0.0,0.0,0.6687,0.0,0.5,0.8571,0.0
0.0934,0.0277,0.0244,0.0294,0.0323,0.0,0.0,0.6663,0.0,0.5,0.8571,0.0
0.0955,0.0249,0.0244,0.0294,0.0323,0.0,0.0417,0.6641,0.0,0.5,0.8571,0.0
0.0977,0.0257,0.0244,0.0294,0.0323,0.0,0.0417,0.6663,0.0,0.5,0.8571,0.0
0.0998,0.0241,0.0244,0.0294,0.0323,0.0,0.0,0.6663,0.0,0.5,0.8571,0.0
0.1019,0.019,0.0244,0.0294,0.0323,0.0,0.0,0.6629,0.0,0.5,0.8571,0.0
0.104,0.0162,0.0244,0.0294,0.0323,0.0,0.0,0.6606,0.0,0.5,0.8571,0.0
0.1062,0.0071,0.0244,0.0294,0.0323,0.0,0.0,0.6606,0.0,0.5,0.8571,0.0
0.1083,0.0075,0.0732,0.0,0.0323,0.0,0.0,0.6595,0.0,0.5,0.8571,0.0
0.1274,0.0135,0.1463,0.0,0.0323,0.0,0.0,0.6571,0.0,0.5,0.8571,0.0
0.1295,0.0143,0.122,0.0,0.0323,0.0,0.0,0.6549,0.0,0.5,0.8571,0.0
0.1316,0.0143,0.1707,0.0588,0.0323,0.0,0.0417,0.6549,0.0,0.5,0.8571,0.0
0.1338,0.0182,0.2439,0.0882,0.0323,0.0,0.0,0.6537,0.0,0.5,0.8571,0.0
0.1359,0.019,0.2927,0.0,0.0323,0.0,0.0,0.6514,0.0,0.5,0.8571,0.0
0.138,0.0194,0.3171,0.0882,0.0323,0.0,0.0,0.6514,0.0,0.5,0.8571,0.0
0.1401,0.0218,0.2439,0.0882,0.0323,0.0,0.0,0.6514,0.0,0.5,0.8571,0.0
0.1423,0.0218,0.2195,0.1176,0.0323,0.0,0.0,0.6503,0.0,0.5,0.8571,0.0
0.1444,0.0222,0.1463,0.0588,0.0323,0.0,0.0,0.6503,0.0,0.5,0.8571,0.0
0.1465,0.0234,0.0732,0.0294,0.0323,0.0,0.0,0.648,0.0,0.5,0.8571,0.0
0.1486,0.0238,0.0732,0.0588,0.0323,0.0,0.0,0.6457,0.0,0.5,0.8571,0.0
0.1507,0.0245,0.0488,0.0588,0.0323,0.0,0.0,0.6457,0.0,0.5,0.8571,0.0
0.1699,0.0281,0.0488,0.0294,0.0323,0.0345,0.0417,0.6445,0.0,0.5,0.8571,0.0
0.172,0.038,0.0488,0.0588,0.0645,0.069,0.0417,0.6445,0.0,0.5,0.8571,0.0
0.1741,0.0392,0.0488,0.0588,0.0323,0.0345,0.0417,0.6422,0.0,0.5,0.8571,0.0
0.1762,0.0428,0.0732,0.0882,0.0323,0.0345,0.0417,0.6411,0.0,0.5,0.8571,0.0
0.1783,0.0428,0.0488,0.1176,0.0645,0.0345,0.0417,0.6388,0.0,0.5,0.8571,0.0
0.1805,0.0455,0.0488,0.1176,0.0323,0.0345,0.0833,0.6388,0.0,0.5,0.8571,0.0
0.1826,0.0507,0.0244,0.1765,0.0323,0.0345,0.0833,0.6365,0.0,0.5,0.8571,0.0
0.1847,0.0507,0.0732,0.2059,0.0645,0.069,0.125,0.6331,0.0,0.5,0.8571,0.0
0.1868,0.0511,0.0488,0.2647,0.0323,0.069,0.0417,0.6331,0.0,0.5,0.8571,0.0
0.189,0.0546,0.0488,0.3235,0.0,0.069,0.0417,0.6319,0.0,0.5,0.8571,0.0
0.1911,0.0546,0.0976,0.2647,0.2581,0.069,0.0417,0.6296,0.0,0.5,0.8571,0.0
0.1932,0.0566,0.0976,0.2647,0.129,0.069,0.0833,0.6296,0.0,0.5,0.8571,0.0
0.2123,0.0566,0.1707,0.2353,0.0323,0.1034,0.0417,0.6273,0.0,0.5,0.8571,0.0
0.2144,0.0566,0.2195,0.2059,0.1613,0.1034,0.125,0.6261,0.0,0.5,0.8571,0.0
0.2166,0.0748,0.2927,0.1471,0.0323,0.069,0.0417,0.6261,0.0,0.5,0.8571,0.0
0.2187,0.0883,0.3171,0.2353,0.1935,0.069,0.1667,0.6261,0.0,0.5,0.8571,0.0
0.2208,0.097,0.3659,0.2353,0.1613,0.069,0.25,0.6239,0.0,0.5,0.8571,0.0
0.2229,0.1033,0.3902,0.2353,0.1613,0.0345,0.125,0.6228,0.0,0.5,0.8571,0.0
0.2251,0.118,0.3659,0.1765,0.129,0.069,0.0833,0.6228,0.0,0.5,0.8571,0.0
0.2272,0.1279,0.3902,0.2941,0.129,0.069,0.1667,0.6228,0.0,0.5,0.8571,0.0
0.2293,0.1334,0.3415,0.3529,0.2903,0.069,0.125,0.6204,0.0,0.5,0.8571,0.0
0.2314,0.1346,0.2927,0.5294,0.3548,0.069,0.0833,0.6204,0.0,0.5,0.8571,0.0
0.2335,0.1354,0.3415,0.4706,0.2903,0.069,0.0833,0.6182,0.0,0.5,0.8571,0.0
0.2357,0.1421,0.4634,0.4118,0.4839,0.069,0.0833,0.6169,0.0,0.5,0.8571,0.0
0.2548,0.1453,0.5122,0.4118,0.4194,0.1034,0.125,0.6169,0.0,0.5,0.8571,0.0
0.2569,0.1508,0.439,0.4118,0.3226,0.069,0.125,0.6147,0.0,0.5,0.8571,0.0
0.259,0.1556,0.3659,0.4118,0.5484,0.0345,0.1667,0.6147,0.0,0.5,0.8571,0.0
0.2611,0.1603,0.3659,0.3529,0.2903,0.069,0.0833,0.6147,0.0,0.5,0.8571,0.0
0.2633,0.1647,0.3902,0.3529,0.2903,0.069,0.0833,0.6147,0.0,0.5,0.8571,0.0
0.2654,0.1686,0.439,0.3824,0.3871,0.069,0.125,0.6147,0.0,0.5,0.8571,0.0
0.2675,0.1722,0.3902,0.3824,0.4194,0.069,0.0833,0.6147,0.0,0.5,0.8571,0.0
0.2696,0.1758,0.3902,0.4118,0.4516,0.0345,0.0833,0.6147,0.0,0.5,0.8571,0.0
0.2718,0.1817,0.4634,0.3529,0.3548,0.069,0.125,0.6147,0.0,0.5,0.8571,0.0
0.2739,0.1912,0.3902,0.3235,0.3871,0.1034,0.125,0.6147,0.0,0.5,0.8571,0.0
0.276,0.1999,0.3171,0.3235,0.7419,0.069,0.125,0.6147,0.0,0.5,0.8571,0.0
0.2781,0.211,0.2683,0.3235,0.5161,0.069,0.0833,0.6147,0.0,0.5,0.8571,0.0
0.2972,0.228,0.2683,0.3235,0.6452,0.069,0.125,0.6147,0.0,0.5,0.8571,0.0
0.2994,0.2304,0.2683,0.3824,0.6452,0.1034,0.125,0.6147,0.0,0.5,0.8571,0.0
0.3015,0.2383,0.2927,0.4412,0.6452,0.1034,0.1667,0.6169,0.0,0.5,0.8571,0.0
0.3036,0.2474,0.3171,0.3824,0.871,0.1034,0.1667,0.6204,0.0,0.5,0.8571,0.0
0.3057,0.2538,0.3171,0.3235,0.5806,0.1034,0.1667,0.6239,0.0,0.5,0.8571,0.0
0.3079,0.2597,0.2683,0.3235,0.4194,0.1379,0.125,0.6273,0.0,0.5,0.8571,0.0
0.31,0.2652,0.2195,0.3529,0.2581,0.1034,0.25,0.6331,0.0,0.5,0.8571,0.0
0.3121,0.2696,0.2195,0.2941,0.3226,0.1034,0.2917,0.6365,0.0,0.5,0.8571,0.0
0.3142,0.2736,0.1951,0.2647,0.3548,0.1034,0.2917,0.6411,0.0,0.5,0.8571,0.0
0.3163,0.2771,0.1707,0.2941,0.3548,0.1379,0.2917,0.6411,0.0,0.5,0.8571,0.0
0.3185,0.2787,0.1707,0.2647,0.2581,0.2414,0.3333,0.6503,0.0,0.5,0.8571,0.0
0.3206,0.2795,0.1707,0.2353,0.1613,0.2069,0.3333,0.6537,0.0,0.5,0.8571,0.0
0.3397,0.2941,0.1951,0.2353,0.3226,0.2414,0.3333,0.6571,0.0,0.5,0.8571,0.0
0.3418,0.304,0.1463,0.2941,0.1613,0.2759,0.2917,0.6606,0.0,0.5,0.8571,0.0
