Date, Time of Scrape, Flight Zoning, MC, NC, LNC, SPOC, INTLC, Weather, Month, Day of Week, Holiday
2024-07-05,13:00,1176,2,1,5,2,2,78.8 | 1001 | 5,7,5,0
2024-07-05,13:05,1150,3,2,1,2,3,78.13 | 1001 | 0,7,5,0
2024-07-05,13:10,1139,3,2,1,2,4,78.24 | 4000 | 5,7,5,0
2024-07-05,13:15,1129,3,2,0,2,5,78.24 | 4200 | 49,7,5,0
2024-07-05,13:20,1132,2,1,6,2,5,78.46 | 4200 | 74,7,5,0
2024-07-05,13:25,1150,2,1,12,2,3,78.46 | 1001 | 0,7,5,0
2024-07-05,13:30,1176,3,4,5,2,4,78.46 | 1001 | 0,7,5,0
2024-07-05,13:35,1183,3,2,2,2,6,85.66 | 1001 | 0,7,5,0
2024-07-05,13:40,1198,3,4,1,2,7,86 | 1001 | 0,7,5,0
2024-07-05,13:45,1214,3,3,0,1,6,86.23 | 1001 | 0,7,5,0
2024-07-05,13:50,1218,3,2,0,2,7,86.56 | 1001 | 0,7,5,0
2024-07-05,13:55,1228,4,2,0,2,9,86.68 | 1001 | 0,7,5,0
2024-07-05,14:00,1253,4,3,1,2,9,87.13 | 1001 | 0,7,5,0
2024-07-05,14:05,1233,3,3,0,1,11,87.24 | 1001 | 0,7,5,0
2024-07-05,14:10,1226,3,3,0,2,9,87.46 | 1001 | 0,7,5,0
2024-07-05,14:15,1218,4,2,1,2,6,87.8 | 1001 | 0,7,5,0
2024-07-05,14:20,1202,5,3,2,2,5,88.03 | 1102 | 0,7,5,0
2024-07-05,14:25,1190,5,2,5,1,4,88.14 | 1102 | 0,7,5,0
2024-07-05,14:30,1186,4,1,6,2,3,88.48 | 1102 | 0,7,5,0
2024-07-05,14:35,1160,5,2,5,2,2,87.58 | 1101 | 0,7,5,0
2024-07-05,14:40,1188,5,2,1,1,4,88.03 | 1101 | 0,7,5,0
2024-07-05,14:45,1253,5,4,1,2,4,88.48 | 1101 | 0,7,5,0
2024-07-05,14:50,1269,5,3,1,2,3,88.93 | 1101 | 0,7,5,0
2024-07-05,14:55,1321,4,2,1,1,3,88.93 | 1101 | 0,7,5,0
2024-07-05,15:00,1419,4,4,0,2,4,89.83 | 1100 | 0,7,5,0
2024-07-05,15:05,1407,4,2,1,2,4,90.28 | 1100 | 0,7,5,0
2024-07-05,15:10,1440,3,2,3,2,3,90.28 | 1100 | 0,7,5,0
2024-07-05,15:15,1469,3,1,2,3,3,90.5 | 1100 | 0,7,5,0
2024-07-05,15:20,1455,3,1,3,1,4,90.5 | 1100 | 0,7,5,0
2024-07-05,15:25,1483,2,2,1,1,2,90.73 | 1100 | 0,7,5,0
2024-07-05,15:30,1484,3,2,4,2,3,89.83 | 1100 | 0,7,5,0
2024-07-05,15:35,1489,3,3,5,2,3,90.16 | 1100 | 0,7,5,0
2024-07-05,15:40,1513,2,2,1,1,5,90.28 | 1100 | 0,7,5,0
2024-07-05,15:45,1513,2,4,2,2,7,90.28 | 1100 | 0,7,5,0
2024-07-05,15:50,1537,2,4,1,1,9,91.06 | 1000 | 0,7,5,0
2024-07-05,15:55,1554,3,5,0,2,9,91.18 | 1000 | 0,7,5,0
2024-07-05,16:00,1569,2,3,2,1,8,91.63 | 1000 | 0,7,5,0
2024-07-05,16:05,1555,2,3,2,2,10,91.74 | 1000 | 0,7,5,0
2024-07-05,16:10,1549,2,4,3,1,14,91.96 | 4000 | 49,7,5,0
2024-07-05,16:15,1545,2,6,1,1,9,92.08 | 4001 | 99,7,5,0
2024-07-05,16:20,1553,3,7,1,2,7,92.08 | 4001 | 5,7,5,0
2024-07-05,16:25,1561,4,4,5,2,7,92.3 | 4200 | 99,7,5,0
2024-07-05,16:30,1591,7,2,2,2,4,92.3 | 4200 | 24,7,5,0
2024-07-05,16:35,1584,7,1,1,2,3,92.53 | 4001 | 24,7,5,0
2024-07-05,16:40,1594,7,4,4,2,2,92.64 | 4001 | 24,7,5,0
2024-07-05,16:45,1541,8,2,1,2,2,84.2 | 4001 | 5,7,5,0
2024-07-05,16:50,1548,4,1,3,2,2,83.3 | 4001 | 5,7,5,0
2024-07-05,16:55,1560,2,8,1,2,1,82.63 | 4200 | 5,7,5,0
2024-07-05,17:00,1585,2,9,3,1,1,82.63 | 4200 | 5,7,5,0
2024-07-05,17:05,1581,3,4,1,2,3,81.16 | 1001 | 0,7,5,0
2024-07-05,17:10,1568,4,1,1,2,4,81.16 | 4200 | 5,7,5,0
2024-07-05,17:15,1552,3,2,2,1,4,80.94 | 4001 | 24,7,5,0
2024-07-05,17:20,1554,3,3,3,2,4,80.94 | 4000 | 49,7,5,0
2024-07-05,17:25,1539,2,2,4,2,3,80.83 | 1001 | 0,7,5,0
2024-07-05,17:30,1528,2,2,1,3,5,80.6 | 1001 | 0,7,5,0
2024-07-05,17:35,1530,1,2,2,2,4,84.43 | 1101 | 0,7,5,0
2024-07-05,17:40,1529,2,3,2,2,3,84.54 | 1101 | 0,7,5,0
2024-07-05,17:45,1516,2,3,2,2,1,84.76 | 1102 | 0,7,5,0
2024-07-05,17:50,1562,2,4,3,2,4,84.88 | 1102 | 5,7,5,0
2024-07-05,18:05,1558,2,3,4,2,3,85.44 | 1001 | 0,7,5,0
2024-07-05,18:10,1579,4,3,1,2,5,85.44 | 1001 | 0,7,5,0
2024-07-05,18:15,1556,4,1,1,2,4,85.44 | 1001 | 0,7,5,0
2024-07-05,18:20,1560,6,1,1,3,4,85.44 | 1001 | 0,7,5,0
2024-07-05,18:25,1550,7,1,0,3,3,85.44 | 1001 | 0,7,5,0
2024-07-05,18:30,1531,5,1,2,2,3,85.44 | 1001 | 0,7,5,0
2024-07-05,18:35,1539,5,2,1,1,2,77.22 | 1001 | 0,7,5,0
2024-07-05,18:40,1520,4,3,2,2,3,77.34 | 1001 | 0,7,5,0
2024-07-05,18:45,1515,2,3,2,2,4,77.56 | 1001 | 0,7,5,0
2024-07-05,18:50,1504,2,4,2,3,4,77.68 | 1001 | 0,7,5,0
2024-07-05,18:55,1530,2,1,2,2,5,77.68 | 1001 | 0,7,5,0
2024-07-05,19:00,1548,1,2,1,3,5,77.9 | 1001 | 0,7,5,0
2024-07-05,19:05,1567,2,2,1,2,6,78.13 | 1001 | 0,7,5,0
2024-07-05,19:10,1567,1,3,2,2,5,78.13 | 1001 | 0,7,5,0
2024-07-05,19:15,1573,2,1,1,2,4,78.13 | 1001 | 0,7,5,0
2024-07-05,19:20,1563,1,1,1,2,5,78.24 | 1001 | 0,7,5,0
2024-07-05,19:25,1567,3,1,1,2,4,78.24 | 1001 | 0,7,5,0
2024-07-05,19:30,1620,3,3,1,2,4,78.24 | 1001 | 0,7,5,0
2024-07-05,19:35,1595,1,3,1,1,6,78.24 | 1001 | 0,7,5,0
2024-07-05,19:40,1641,2,1,1,1,6,78.46 | 1001 | 0,7,5,0
2024-07-05,19:45,1657,4,1,0,1,8,78.46 | 1001 | 0,7,5,0
2024-07-05,19:50,1678,4,1,0,1,9,77.22 | 1001 | 0,7,5,0
2024-07-05,19:55,1718,4,2,1,1,9,77 | 1001 | 0,7,5,0
2024-07-05,20:00,1766,3,1,4,2,9,76.78 | 1001 | 0,7,5,0
2024-07-05,20:05,1746,2,0,2,2,9,76.78 | 1001 | 0,7,5,0
2024-07-05,20:10,1736,2,4,1,2,9,76.66 | 1001 | 0,7,5,0
2024-07-05,20:15,1735,2,1,2,2,7,76.66 | 1001 | 0,7,5,0
2024-07-05,20:20,1732,2,2,3,2,6,76.44 | 1001 | 0,7,5,0
2024-07-05,20:25,1731,2,2,2,2,7,76.44 | 1001 | 0,7,5,0
2024-07-05,20:30,1732,4,1,2,2,8,76.44 | 1001 | 0,7,5,0
2024-07-05,20:35,1732,3,3,3,2,7,76.44 | 1001 | 0,7,5,0
2024-07-05,20:40,1732,2,1,2,3,4,76.44 | 1001 | 0,7,5,0
2024-07-05,20:45,1669,2,2,3,2,2,76.33 | 1001 | 0,7,5,0
2024-07-05,20:50,1625,1,2,1,2,1,76.33 | 1001 | 0,7,5,0
2024-07-05,20:55,1595,2,1,1,2,2,76.1 | 1001 | 0,7,5,0
2024-07-05,21:00,0,2,3,1,2,2,76.1 | 1001 | 0,7,5,0
2024-07-05,21:05,1403,2,0,0,1,2,76.1 | 1001 | 0,7,5,0
2024-07-05,21:10,1373,1,1,1,0,8,75.88 | 1001 | 0,7,5,0
2024-07-05,21:15,1352,1,1,2,1,7,75.88 | 1001 | 0,7,5,0
2024-07-05,21:20,1320,1,2,2,0,5,75.76 | 1001 | 0,7,5,0
2024-07-05,21:25,1295,3,0,1,1,4,75.76 | 1001 | 0,7,5,0
2024-07-05,21:30,1264,4,3,1,0,4,75.43 | 1001 | 0,7,5,0
2024-07-05,21:35,1261,2,3,2,0,2,75.43 | 1001 | 0,7,5,0
2024-07-05,21:40,1240,1,1,1,0,1,75.43 | 1001 | 0,7,5,0
2024-07-05,21:45,1210,2,2,1,0,1,75.43 | 1001 | 0,7,5,0
2024-07-05,21:50,1180,3,3,0,0,1,75.43 | 1001 | 0,7,5,0
2024-07-05,21:55,1161,3,1,1,0,3,75.2 | 1001 | 0,7,5,0
2024-07-05,22:00,1126,2,1,1,0,1,75.2 | 1001 | 0,7,5,0
2024-07-05,22:05,1098,2,0,1,0,4,75.2 | 1001 | 0,7,5,0
2024-07-05,22:10,1097,2,0,1,0,2,75.2 | 1001 | 0,7,5,0
2024-07-05,22:15,1091,2,0,1,0,2,75.2 | 1001 | 0,7,5,0
2024-07-05,22:20,1088,2,0,1,0,2,75.2 | 1001 | 0,7,5,0
2024-07-05,22:25,1081,3,0,1,0,1,75.2 | 1001 | 0,7,5,0
2024-07-05,22:30,1066,1,0,1,0,1,75.2 | 1001 | 0,7,5,0
2024-07-05,22:35,1035,1,0,1,0,1,75.2 | 1001 | 0,7,5,0
2024-07-05,22:40,1023,1,0,1,0,1,74.97 | 1001 | 0,7,5,0
2024-07-05,22:45,1016,1,0,1,0,1,74.97 | 1001 | 0,7,5,0
2024-07-05,22:50,999,1,0,1,0,1,74.97 | 1001 | 0,7,5,0
2024-07-05,22:55,973,1,0,1,0,2,75.43 | 1102 | 0,7,5,0
2024-07-05,23:00,913,1,0,1,0,1,75.43 | 1102 | 0,7,5,0
2024-07-05,23:05,884,1,0,1,0,1,75.43 | 1102 | 0,7,5,0
2024-07-05,23:10,871,2,0,1,0,2,75.43 | 1102 | 0,7,5,0
2024-07-05,23:15,862,1,0,1,0,2,75.43 | 4200 | 5,7,5,0
2024-07-05,23:20,862,1,0,1,0,3,75.43 | 4001 | 5,7,5,0
2024-07-05,23:25,841,1,0,1,0,1,75.43 | 4001 | 24,7,5,0
2024-07-05,23:30,841,1,0,1,0,2,75.43 | 4200 | 74,7,5,0
2024-07-05,23:35,821,1,0,1,0,2,75.76 | 4000 | 74,7,5,0
2024-07-05,23:40,814,1,0,1,0,1,75.76 | 1001 | 24,7,5,0
2024-07-05,23:45,803,1,0,1,0,1,75.76 | 1001 | 0,7,5,0
2024-07-05,23:50,797,1,0,1,0,4,75.76 | 1001 | 0,7,5,0
2024-07-05,23:55,747,3,0,1,0,2,75.76 | 1001 | 0,7,5,0
2024-07-06,11:00,1160,11,8,10,2,7,83.86 | 1000 | 0,7,6,0
2024-07-06,11:05,1166,10,8,6,2,6,83.98 | 1100 | 0,7,6,0
2024-07-06,11:10,1185,10,5,4,2,3,84.2 | 1100 | 0,7,6,0
2024-07-06,11:15,1157,10,3,2,2,2,84.43 | 1100 | 0,7,6,0
2024-07-06,11:20,1142,11,2,5,3,2,84.54 | 1100 | 0,7,6,0
2024-07-06,11:25,1139,11,8,3,4,1,84.76 | 1101 | 0,7,6,0
2024-07-06,11:30,1124,10,7,3,3,3,84.88 | 1100 | 0,7,6,0
2024-07-06,11:35,1106,10,9,6,4,2,84.88 | 1101 | 0,7,6,0
2024-07-06,11:40,1102,11,11,1,4,1,85.1 | 1101 | 0,7,6,0
2024-07-06,11:45,1119,14,13,0,5,3,85.33 | 1101 | 0,7,6,0
2024-07-06,11:50,1125,12,11,4,5,2,85.44 | 1101 | 0,7,6,0
2024-07-06,11:55,1157,14,14,4,5,2,85.66 | 1101 | 0,7,6,0
2024-07-06,12:00,1174,16,14,2,4,4,85.78 | 1101 | 0,7,6,0
2024-07-06,12:05,1165,12,11,12,4,2,86 | 1101 | 0,7,6,0
2024-07-06,12:10,1170,13,10,7,3,2,86.34 | 1101 | 0,7,6,0
2024-07-06,12:15,1194,12,8,4,2,3,86.34 | 1101 | 0,7,6,0
2024-07-06,12:20,1190,9,8,6,2,3,86.68 | 1101 | 0,7,6,0
2024-07-06,12:25,1196,9,8,2,2,2,87.13 | 1101 | 0,7,6,0
2024-07-06,12:30,1230,9,5,5,2,3,87.24 | 1100 | 0,7,6,0
2024-07-06,12:35,1247,8,8,4,2,3,87.24 | 1100 | 0,7,6,0
2024-07-06,12:40,1280,10,9,1,2,2,88.14 | 1100 | 0,7,6,0
2024-07-06,12:45,1289,10,6,2,2,3,88.36 | 1100 | 0,7,6,0
2024-07-06,12:50,1259,9,4,1,1,3,88.7 | 1100 | 0,7,6,0
2024-07-06,12:55,1259,11,2,1,1,1,88.93 | 1100 | 0,7,6,0
2024-07-06,13:00,1270,9,4,1,2,4,89.26 | 1100 | 0,7,6,0
2024-07-06,13:05,1250,10,10,7,2,6,89.38 | 1100 | 0,7,6,0
2024-07-06,13:10,1249,12,10,9,2,6,89.38 | 1100 | 0,7,6,0
2024-07-06,13:15,1229,13,10,4,2,8,89.94 | 1100 | 0,7,6,0
2024-07-06,13:20,1233,13,9,1,3,9,90.16 | 1100 | 0,7,6,0
2024-07-06,13:25,1255,15,11,13,5,10,90.28 | 1101 | 0,7,6,0
2024-07-06,13:30,1295,16,8,12,4,12,90.73 | 1101 | 0,7,6,0
2024-07-06,13:35,1291,18,8,8,4,11,90.84 | 1101 | 0,7,6,0
2024-07-06,13:40,1302,21,9,10,5,8,90.16 | 1102 | 0,7,6,0
2024-07-06,13:45,1322,21,14,11,7,6,90.28 | 1001 | 0,7,6,0
2024-07-06,13:50,1325,21,18,2,7,8,90.28 | 1001 | 0,7,6,0
2024-07-06,13:55,1331,22,13,6,8,6,90.28 | 1001 | 0,7,6,0
2024-07-06,14:00,1371,20,10,6,7,5,90.73 | 1001 | 0,7,6,0
2024-07-06,14:05,1345,17,10,7,7,6,90.84 | 1001 | 0,7,6,0
2024-07-06,14:10,1336,16,7,13,6,6,89.83 | 1001 | 0,7,6,0
2024-07-06,14:15,1328,15,5,11,4,4,88.7 | 1001 | 0,7,6,0
2024-07-06,14:20,1322,13,9,11,4,4,87.46 | 1001 | 0,7,6,0
2024-07-06,14:25,1320,15,9,11,3,3,86.34 | 1001 | 0,7,6,0
2024-07-06,14:30,1324,15,6,6,4,2,89.83 | 1102 | 0,7,6,0
2024-07-06,14:35,1288,16,4,7,3,2,89.6 | 1102 | 0,7,6,0
2024-07-06,14:40,1313,20,6,4,3,3,89.26 | 1102 | 0,7,6,0
2024-07-06,14:45,1364,17,9,4,2,5,89.04 | 4000 | 5,7,6,0
2024-07-06,14:50,1401,14,8,2,3,2,89.04 | 4001 | 49,7,6,0
2024-07-06,14:55,1432,15,11,0,1,1,88.36 | 4001 | 49,7,6,0
2024-07-06,15:00,1474,20,9,3,2,3,88.14 | 4001 | 99,7,6,0
2024-07-06,15:05,1476,17,6,2,1,3,87.8 | 4001 | 99,7,6,0
2024-07-06,15:10,1496,13,8,13,3,3,87.24 | 4001 | 99,7,6,0
2024-07-06,15:15,1503,11,14,15,3,3,86.68 | 4201 | 99,7,6,0
2024-07-06,15:20,1490,11,11,14,3,4,86.23 | 4201 | 74,7,6,0
2024-07-06,15:25,1511,14,10,15,2,3,85.66 | 4201 | 99,7,6,0
2024-07-06,15:30,1528,12,8,10,1,2,87.58 | 4200 | 99,7,6,0
2024-07-06,15:35,1532,13,8,10,1,3,86.68 | 4200 | 99,7,6,0
2024-07-06,15:40,1570,16,8,11,2,2,86 | 4200 | 99,7,6,0
2024-07-06,15:45,1563,12,5,9,2,4,85.1 | 4200 | 99,7,6,0
2024-07-06,15:50,1582,11,4,5,4,5,84.2 | 1001 | 0,7,6,0
2024-07-06,15:55,1579,12,5,3,5,4,83.53 | 1001 | 99,7,6,0
2024-07-06,16:00,1578,9,7,4,6,4,82.63 | 1001 | 99,7,6,0
2024-07-06,16:05,1573,7,9,2,4,5,81.84 | 4200 | 99,7,6,0
2024-07-06,16:10,1564,7,9,1,2,5,81.28 | 4200 | 99,7,6,0
2024-07-06,16:15,1562,11,9,4,3,6,80.83 | 4200 | 99,7,6,0
2024-07-06,16:20,1575,16,12,5,2,6,80.26 | 4200 | 99,7,6,0
2024-07-06,16:25,1599,17,8,9,3,4,79.7 | 4000 | 99,7,6,0
2024-07-06,16:30,1622,14,15,6,4,4,79.14 | 4000 | 24,7,6,0
2024-07-06,16:35,1656,10,13,12,4,5,77 | 2100 | 5,7,6,0
2024-07-06,16:40,1671,8,9,8,5,5,76.66 | 2100 | 5,7,6,0
2024-07-06,16:45,1634,8,4,6,4,6,76.44 | 2100 | 5,7,6,0
2024-07-06,16:50,1686,8,1,2,6,7,76.44 | 2100 | 25,7,6,0
2024-07-06,16:55,1724,8,2,6,5,6,75.88 | 2100 | 5,7,6,0
2024-07-06,17:00,1752,6,4,9,4,5,75.54 | 2100 | 25,7,6,0
2024-07-06,17:05,1740,6,5,2,3,4,75.2 | 2100 | 5,7,6,0
2024-07-06,17:10,1733,9,2,1,2,4,75.2 | 4000 | 99,7,6,0
2024-07-06,17:15,1727,9,2,2,2,2,75.2 | 4200 | 99,7,6,0
2024-07-06,17:20,1728,7,7,2,2,2,75.43 | 4001 | 99,7,6,0
2024-07-06,17:25,1726,7,12,4,1,2,75.43 | 2100 | 99,7,6,0
2024-07-06,17:30,1703,8,8,10,2,2,78.24 | 1001 | 99,7,6,0
2024-07-06,17:35,1718,10,5,9,2,2,78.13 | 4200 | 99,7,6,0
2024-07-06,17:40,1710,10,7,7,2,3,77.9 | 4001 | 99,7,6,0
2024-07-06,17:45,1690,10,10,7,2,2,77.68 | 4200 | 99,7,6,0
2024-07-06,17:50,1701,11,12,1,1,3,77.68 | 4200 | 99,7,6,0
2024-07-06,18:05,1693,11,8,4,1,2,77 | 4000 | 99,7,6,0
2024-07-06,18:10,1740,10,10,1,3,2,76.78 | 4200 | 99,7,6,0
2024-07-06,18:15,1731,9,10,3,4,7,76.78 | 4200 | 99,7,6,0
2024-07-06,18:20,1721,9,12,2,3,8,76.78 | 4200 | 99,7,6,0
2024-07-06,18:25,1727,8,6,1,2,7,76.78 | 4200 | 74,7,6,0
2024-07-06,18:30,1703,8,2,1,2,7,76.78 | 4200 | 5,7,6,0
2024-07-06,18:35,1720,6,7,2,1,8,76.33 | 1001 | 0,7,6,0
2024-07-06,18:40,1694,5,13,1,1,8,76.33 | 1001 | 0,7,6,0
2024-07-06,18:45,1672,6,11,1,1,5,76.44 | 1001 | 0,7,6,0
2024-07-06,18:50,1654,9,10,2,1,3,76.44 | 1001 | 0,7,6,0
2024-07-06,18:55,1686,11,7,1,1,2,76.44 | 1001 | 0,7,6,0
2024-07-06,19:00,1724,10,10,1,3,3,76.66 | 1001 | 0,7,6,0
2024-07-06,19:05,1724,9,10,2,2,2,76.66 | 1001 | 0,7,6,0
2024-07-06,19:10,1710,13,9,1,3,2,76.44 | 1001 | 0,7,6,0
2024-07-06,19:15,1709,11,11,1,2,6,76.33 | 1001 | 0,7,6,0
2024-07-06,19:20,1698,11,7,5,3,3,76.1 | 1001 | 0,7,6,0
2024-07-06,19:25,1702,13,8,9,3,2,75.88 | 1001 | 0,7,6,0
2024-07-06,19:30,1762,12,9,7,3,2,75.76 | 1001 | 0,7,6,0
2024-07-06,19:35,1742,15,9,8,2,2,75.43 | 1001 | 0,7,6,0
2024-07-06,19:40,1797,15,10,3,2,3,75.2 | 1001 | 0,7,6,0
2024-07-06,19:45,1841,15,6,16,2,2,74.97 | 1001 | 0,7,6,0
2024-07-06,19:50,1899,14,12,9,2,3,74.97 | 1001 | 0,7,6,0
2024-07-06,19:55,1995,15,15,3,3,7,74.97 | 1001 | 0,7,6,0
2024-07-06,20:00,2052,18,14,7,2,5,74.97 | 1001 | 0,7,6,0
2024-07-06,20:05,2044,19,13,11,2,4,74.97 | 1001 | 0,7,6,0
2024-07-06,20:10,2036,15,12,3,2,4,74.97 | 1001 | 0,7,6,0
2024-07-06,20:15,2028,13,3,3,2,6,74.86 | 1001 | 0,7,6,0
2024-07-06,20:20,2011,8,2,2,2,8,74.86 | 1001 | 0,7,6,0
2024-07-06,20:25,2010,4,5,1,3,6,74.86 | 1001 | 0,7,6,0
2024-07-06,20:30,2004,2,6,1,2,5,74.64 | 1001 | 0,7,6,0
2024-07-06,20:35,1997,4,2,1,2,7,74.64 | 1001 | 0,7,6,0
2024-07-06,20:40,1997,4,0,0,2,5,74.64 | 1001 | 0,7,6,0
2024-07-06,20:45,1946,4,1,1,2,3,75.2 | 1001 | 0,7,6,0
2024-07-06,20:50,1899,2,0,1,3,4,75.2 | 1001 | 0,7,6,0
2024-07-06,20:55,1871,3,0,1,2,3,75.2 | 1001 | 0,7,6,0
2024-07-06,21:00,0,4,2,1,1,2,75.2 | 1001 | 0,7,6,0
2024-07-06,21:05,1753,4,2,1,1,1,75.2 | 1001 | 0,7,6,0
2024-07-06,21:10,1730,3,1,0,1,2,75.2 | 1001 | 0,7,6,0
2024-07-06,21:15,1703,4,0,1,2,1,75.2 | 1001 | 0,7,6,0
2024-07-06,21:20,1692,4,3,1,1,2,75.2 | 1001 | 0,7,6,0
2024-07-06,21:25,1673,3,3,1,1,2,75.2 | 1001 | 0,7,6,0
2024-07-06,21:30,1640,3,0,2,1,1,76.1 | 1001 | 0,7,6,0
2024-07-06,21:35,1622,3,2,0,1,1,75.88 | 1001 | 0,7,6,0
2024-07-06,21:40,1589,4,3,0,1,1,75.88 | 1001 | 0,7,6,0
2024-07-06,21:45,1554,11,1,0,1,1,75.88 | 1001 | 0,7,6,0
2024-07-06,21:50,1535,8,3,0,1,1,75.76 | 1001 | 0,7,6,0
2024-07-06,21:55,1524,4,1,0,1,1,75.76 | 1001 | 0,7,6,0
2024-07-06,22:00,1499,2,0,0,1,1,75.76 | 1001 | 0,7,6,0
2024-07-06,22:05,1494,3,0,0,0,2,75.54 | 1001 | 0,7,6,0
2024-07-06,22:10,1488,8,0,1,0,3,75.54 | 1001 | 0,7,6,0
2024-07-06,22:15,1481,7,0,1,0,4,75.54 | 1001 | 0,7,6,0
2024-07-06,22:20,1481,6,0,0,0,4,75.54 | 1001 | 0,7,6,0
2024-07-06,22:25,1468,3,0,0,0,4,75.43 | 1001 | 0,7,6,0
2024-07-06,22:30,1432,1,0,0,0,8,75.43 | 1001 | 0,7,6,0
2024-07-06,22:35,1385,4,0,0,0,11,75.43 | 1001 | 0,7,6,0
2024-07-06,22:40,1350,4,0,0,0,12,75.43 | 1001 | 0,7,6,0
2024-07-06,22:45,1336,2,0,0,0,10,75.43 | 1100 | 0,7,6,0
2024-07-06,22:50,1308,1,0,0,0,11,75.43 | 1100 | 0,7,6,0
2024-07-06,22:55,1233,1,0,0,0,9,75.2 | 1100 | 0,7,6,0
2024-07-06,23:00,1163,2,0,0,0,10,74.97 | 1100 | 0,7,6,0
2024-07-06,23:05,1145,2,0,0,0,6,74.97 | 1000 | 0,7,6,0
2024-07-06,23:10,1141,1,0,0,0,3,74.97 | 1100 | 0,7,6,0
2024-07-06,23:15,1132,2,0,0,0,3,74.97 | 1100 | 0,7,6,0
2024-07-06,23:20,1118,2,0,0,0,3,74.97 | 1100 | 0,7,6,0
2024-07-06,23:25,1102,3,0,0,0,4,74.86 | 1101 | 0,7,6,0
2024-07-06,23:30,1095,2,0,0,0,1,74.86 | 1101 | 0,7,6,0
2024-07-06,23:35,1075,1,0,0,0,1,75.43 | 1102 | 0,7,6,0
2024-07-06,23:40,1067,2,0,0,0,2,75.43 | 1001 | 0,7,6,0
2024-07-06,23:45,1067,2,0,0,0,1,75.2 | 1001 | 0,7,6,0
2024-07-06,23:50,1059,1,0,0,0,1,75.2 | 1001 | 0,7,6,0
2024-07-06,23:55,1018,2,0,0,0,0,75.2 | 1001 | 0,7,6,0
2024-07-07,00:20,873,2,0,0,0,1,74.97 | 4200 | 5,7,7,0
2024-07-07,00:25,859,6,0,0,0,0,74.97 | 4001 | 5,7,7,0
2024-07-07,00:30,836,3,0,0,0,0,74.97 | 1001 | 0,7,7,0
2024-07-07,00:35,803,1,0,0,0,0,74.53 | 1000 | 0,7,7,0
2024-07-07,00:40,792,1,0,0,1,0,74.53 | 1000 | 0,7,7,0
2024-07-07,00:45,786,3,0,0,0,0,74.3 | 1000 | 0,7,7,0
2024-07-07,00:50,775,2,0,0,0,0,74.3 | 1000 | 0,7,7,0
2024-07-07,00:55,763,1,0,0,0,0,74.3 | 1000 | 0,7,7,0
2024-07-07,01:00,689,4,0,0,0,0,74.3 | 1000 | 0,7,7,0
2024-07-07,01:05,665,1,0,0,0,1,74.08 | 1000 | 0,7,7,0
2024-07-07,01:10,636,2,0,0,0,1,74.08 | 1100 | 0,7,7,0
2024-07-07,01:15,636,1,0,0,0,1,74.08 | 1100 | 0,7,7,0
2024-07-07,01:20,629,2,0,0,0,1,74.08 | 1100 | 0,7,7,0
2024-07-07,01:25,628,2,0,0,0,1,74.08 | 1101 | 0,7,7,0
2024-07-07,01:30,561,1,0,0,0,1,74.08 | 1101 | 0,7,7,0
2024-07-07,01:35,498,1,0,0,0,1,74.08 | 1101 | 0,7,7,0
2024-07-07,01:40,464,1,0,0,0,1,74.08 | 1000 | 0,7,7,0
2024-07-07,01:45,361,3,0,0,0,1,73.96 | 1000 | 0,7,7,0
2024-07-07,01:50,292,1,0,0,0,1,73.96 | 1000 | 0,7,7,0
2024-07-07,01:55,213,1,0,0,0,1,73.96 | 1000 | 0,7,7,0
2024-07-07,02:00,113,3,0,0,0,0,73.96 | 1000 | 0,7,7,0
2024-07-07,02:05,63,1,0,0,0,1,73.96 | 1000 | 0,7,7,0
2024-07-07,02:10,49,6,0,0,0,1,73.74 | 1000 | 0,7,7,0
2024-07-07,02:15,36,1,0,0,0,1,73.74 | 1000 | 0,7,7,0
2024-07-07,02:20,36,1,0,0,0,1,73.74 | 1000 | 0,7,7,0
2024-07-07,02:25,37,2,0,0,0,1,73.63 | 1100 | 0,7,7,0
2024-07-07,02:30,39,2,0,0,0,1,73.63 | 1100 | 0,7,7,0
2024-07-07,02:35,36,1,0,0,0,1,73.63 | 1100 | 0,7,7,0
2024-07-07,02:40,31,7,0,0,0,1,73.63 | 1101 | 0,7,7,0
2024-07-07,02:45,31,3,0,0,0,0,74.08 | 1101 | 0,7,7,0
2024-07-07,02:50,20,7,0,0,0,0,73.96 | 1102 | 0,7,7,0
2024-07-07,02:55,12,4,0,0,0,0,73.96 | 1102 | 0,7,7,0
2024-07-07,03:00,40,3,0,0,0,0,73.74 | 1001 | 0,7,7,0
2024-07-07,03:05,44,6,0,0,0,0,73.74 | 1001 | 0,7,7,0
2024-07-07,03:10,45,6,1,0,0,0,73.74 | 1001 | 0,7,7,0
2024-07-07,03:15,46,9,0,0,0,0,73.74 | 1001 | 0,7,7,0
2024-07-07,03:20,48,13,0,0,0,1,73.74 | 1001 | 0,7,7,0
2024-07-07,03:25,49,11,0,0,0,1,73.63 | 1001 | 0,7,7,0
2024-07-07,03:30,54,8,0,0,0,1,73.63 | 1001 | 0,7,7,0
2024-07-07,03:35,55,5,0,0,0,1,73.63 | 1001 | 0,7,7,0
2024-07-07,03:40,56,8,2,0,0,1,73.63 | 1001 | 0,7,7,0
